datum,Date,Time,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
11/2/2015 23:00,2015-11-02,23:00,0,0,0,0,0,0,0,0,2015,11,23,Monday
11/3/2015 0:00,2015-11-03,00:00,0,0,0,0,0,0,0,0,2015,11,0,Tuesday
11/3/2015 1:00,2015-11-03,01:00,0,0,0,0,0,0,0,0,2015,11,1,Tuesday
11/3/2015 2:00,2015-11-03,02:00,0,0,0,0,0,0,0,0,2015,11,2,Tuesday
11/3/2015 3:00,2015-11-03,03:00,0,0,0,0,0,0,0,0,2015,11,3,Tuesday
11/3/2015 4:00,2015-11-03,04:00,0,0,0,0,0,0,0,0,2015,11,4,Tuesday
11/3/2015 5:00,2015-11-03,05:00,0,0,0,0,0,0,0,0,2015,11,5,Tuesday
11/3/2015 6:00,2015-11-03,06:00,0,0,0,0,0,0,0,0,2015,11,6,Tuesday
11/3/2015 7:00,2015-11-03,07:00,0,0,0,10,0,0,0,0,2015,11,7,Tuesday
11/3/2015 8:00,2015-11-03,08:00,0,0,1,0,0,0,1,0,2015,11,8,Tuesday
11/3/2015 9:00,2015-11-03,09:00,0,0,0,6,0,0,0,0,2015,11,9,Tuesday
11/3/2015 10:00,2015-11-03,10:00,0,1.33,0,0,0,0,0,0,2015,11,10,Tuesday
11/3/2015 11:00,2015-11-03,11:00,0,0,0,2.6,1,0,0,0,2015,11,11,Tuesday
11/3/2015 12:00,2015-11-03,12:00,0,0,0,1.1,0,0,0,0,2015,11,12,Tuesday
11/3/2015 13:00,2015-11-03,13:00,0,0,0,2,0,0,0,0,2015,11,13,Tuesday
11/3/2015 14:00,2015-11-03,14:00,0,0,1,0.1,1,0,0,0,2015,11,14,Tuesday
11/3/2015 15:00,2015-11-03,15:00,0,0,1,2,0,0,0,0,2015,11,15,Tuesday
11/3/2015 16:00,2015-11-03,16:00,0,1,0,2,0,0,0,0,2015,11,16,Tuesday
11/3/2015 17:00,2015-11-03,17:00,0,0,0,1,0,0,0,0,2015,11,17,Tuesday
11/3/2015 18:00,2015-11-03,18:00,0,0.34,0,2,1,0,0,0,2015,11,18,Tuesday
11/3/2015 19:00,2015-11-03,19:00,0.34,1.68,0,1,1,0,2,0,2015,11,19,Tuesday
11/3/2015 20:00,2015-11-03,20:00,1,0,0.3,8,1,0,0,0,2015,11,20,Tuesday
11/3/2015 21:00,2015-11-03,21:00,0,0,1,4,0,0,0,0,2015,11,21,Tuesday
11/3/2015 22:00,2015-11-03,22:00,0,0,0,0,0,0,0,0,2015,11,22,Tuesday
11/3/2015 23:00,2015-11-03,23:00,0,0,0,0,0,0,0,0,2015,11,23,Tuesday
11/4/2015 0:00,2015-11-04,00:00,0,0,0,0,0,0,0,0,2015,11,0,Wednesday
11/4/2015 1:00,2015-11-04,01:00,0,0,0,0,0,0,0,0,2015,11,1,Wednesday
11/4/2015 2:00,2015-11-04,02:00,0,0,0,0,0,0,0,0,2015,11,2,Wednesday
11/4/2015 3:00,2015-11-04,03:00,0,0,0,0,0,0,0,0,2015,11,3,Wednesday
11/4/2015 4:00,2015-11-04,04:00,0,0,0,0,0,0,0,0,2015,11,4,Wednesday
11/4/2015 5:00,2015-11-04,05:00,0,0,0,0,0,0,0,0,2015,11,5,Wednesday
11/4/2015 6:00,2015-11-04,06:00,0,0,0,0,0,0,0,0,2015,11,6,Wednesday
11/4/2015 7:00,2015-11-04,07:00,0,0,0,0,0,0,0,0,2015,11,7,Wednesday
11/4/2015 8:00,2015-11-04,08:00,2,0,0,0,0,0,0,0,2015,11,8,Wednesday
11/4/2015 9:00,2015-11-04,09:00,0,0,0,15,1,0,0,0,2015,11,9,Wednesday
11/4/2015 10:00,2015-11-04,10:00,0,0,0,1,1,0,0,1,2015,11,10,Wednesday
11/4/2015 11:00,2015-11-04,11:00,1,0.66,1,3,5,2,1,0,2015,11,11,Wednesday
11/4/2015 12:00,2015-11-04,12:00,0,0,0,2,4,0,0,0,2015,11,12,Wednesday
11/4/2015 13:00,2015-11-04,13:00,1,0,0,10,3,0,0,0,2015,11,13,Wednesday
11/4/2015 14:00,2015-11-04,14:00,1,0,0,1.4,0,0,0,0,2015,11,14,Wednesday
11/4/2015 15:00,2015-11-04,15:00,0,1.34,0,1,0,1,0,1,2015,11,15,Wednesday
11/4/2015 16:00,2015-11-04,16:00,1,0,0,5,0,0,2,0,2015,11,16,Wednesday
11/4/2015 17:00,2015-11-04,17:00,0,0,1,1,1,0,0,0,2015,11,17,Wednesday
11/4/2015 18:00,2015-11-04,18:00,1,0,1,6,1,0,0,1,2015,11,18,Wednesday
11/4/2015 19:00,2015-11-04,19:00,0,0,0,2.4,2,0,0,0,2015,11,19,Wednesday
11/4/2015 20:00,2015-11-04,20:00,1.5,0,0,9,0,0,0,0,2015,11,20,Wednesday
11/4/2015 21:00,2015-11-04,21:00,0,0.34,0,3,0,0,0,1,2015,11,21,Wednesday
11/4/2015 22:00,2015-11-04,22:00,0,0,0,0,0,0,0,0,2015,11,22,Wednesday
11/4/2015 23:00,2015-11-04,23:00,0,0,0,0,0,0,0,0,2015,11,23,Wednesday
11/5/2015 0:00,2015-11-05,00:00,0,0,0,0,0,0,0,0,2015,11,0,Thursday
11/5/2015 1:00,2015-11-05,01:00,0,0,0,0,0,0,0,0,2015,11,1,Thursday
11/5/2015 2:00,2015-11-05,02:00,0,0,0,0,0,0,0,0,2015,11,2,Thursday
11/5/2015 3:00,2015-11-05,03:00,0,0,0,0,0,0,0,0,2015,11,3,Thursday
11/5/2015 4:00,2015-11-05,04:00,0,0,0,0,0,0,0,0,2015,11,4,Thursday
11/5/2015 5:00,2015-11-05,05:00,0,0,0,0,0,0,0,0,2015,11,5,Thursday
11/5/2015 6:00,2015-11-05,06:00,0,0,0,0,0,0,0,0,2015,11,6,Thursday
11/5/2015 7:00,2015-11-05,07:00,0,0,0,0,0,0,0,0,2015,11,7,Thursday
11/5/2015 8:00,2015-11-05,08:00,0,0,1,1,0,0,0,0,2015,11,8,Thursday
11/5/2015 9:00,2015-11-05,09:00,0,0,1,1,0,0,0,1,2015,11,9,Thursday
11/5/2015 10:00,2015-11-05,10:00,1,0,0,1,0,0,0,0,2015,11,10,Thursday
11/5/2015 11:00,2015-11-05,11:00,1,0,1,2,0,0,0,0,2015,11,11,Thursday
11/5/2015 12:00,2015-11-05,12:00,0,1,0,4,1,0,0,0,2015,11,12,Thursday
11/5/2015 13:00,2015-11-05,13:00,0,0,0,3,1,0,0,0,2015,11,13,Thursday
11/5/2015 14:00,2015-11-05,14:00,0,0,1,15,0,0,0,0,2015,11,14,Thursday
11/5/2015 15:00,2015-11-05,15:00,0,0,0,0,0,0,0,0,2015,11,15,Thursday
11/5/2015 16:00,2015-11-05,16:00,1,0,0,2,1,0,0,0,2015,11,16,Thursday
11/5/2015 17:00,2015-11-05,17:00,1,0,0,2,0,0,0,1,2015,11,17,Thursday
11/5/2015 18:00,2015-11-05,18:00,0,2,0,3,0,0,0,0,2015,11,18,Thursday
11/5/2015 19:00,2015-11-05,19:00,0,0.33,1.4,5,0,0,0,0,2015,11,19,Thursday
11/5/2015 20:00,2015-11-05,20:00,0,0.231,0,4,0,0,0,0,2015,11,20,Thursday
11/5/2015 21:00,2015-11-05,21:00,0.33,0,2,2,0,0,0,0,2015,11,21,Thursday
11/5/2015 22:00,2015-11-05,22:00,0,0,0,0,0,0,0,0,2015,11,22,Thursday
11/5/2015 23:00,2015-11-05,23:00,0,0,0,0,0,0,0,0,2015,11,23,Thursday
11/6/2015 0:00,2015-11-06,00:00,0,0,0,0,0,0,0,0,2015,11,0,Friday
11/6/2015 1:00,2015-11-06,01:00,0,0,0,0,0,0,0,0,2015,11,1,Friday
11/6/2015 2:00,2015-11-06,02:00,0,0,0,0,0,0,0,0,2015,11,2,Friday
11/6/2015 3:00,2015-11-06,03:00,0,0,0,0,0,0,0,0,2015,11,3,Friday
11/6/2015 4:00,2015-11-06,04:00,0,0,0,0,0,0,0,0,2015,11,4,Friday
11/6/2015 5:00,2015-11-06,05:00,0,0,0,0,0,0,0,0,2015,11,5,Friday
11/6/2015 6:00,2015-11-06,06:00,0,0,0,0,0,0,0,0,2015,11,6,Friday
11/6/2015 7:00,2015-11-06,07:00,0,0,0,0,0,0,0,0,2015,11,7,Friday
11/6/2015 8:00,2015-11-06,08:00,0,0,0,0,0,0,0,0,2015,11,8,Friday
11/6/2015 9:00,2015-11-06,09:00,0,0,0,1,0,0,0,0,2015,11,9,Friday
11/6/2015 10:00,2015-11-06,10:00,0,0,1,2,0,0,0,0,2015,11,10,Friday
11/6/2015 11:00,2015-11-06,11:00,0,0,0,4,0,0,0,0,2015,11,11,Friday
11/6/2015 12:00,2015-11-06,12:00,0,0,1,1,1,2,0,0,2015,11,12,Friday
11/6/2015 13:00,2015-11-06,13:00,2,0,0,2,2,0,0,0,2015,11,13,Friday
11/6/2015 14:00,2015-11-06,14:00,0,0,0,3,0,0,0,0,2015,11,14,Friday
11/6/2015 15:00,2015-11-06,15:00,0.33,1,0,10.2,0,0,0,0,2015,11,15,Friday
11/6/2015 16:00,2015-11-06,16:00,0,1,0,2.25,0,0,0,0,2015,11,16,Friday
11/6/2015 17:00,2015-11-06,17:00,1,0.34,1,0,1,0,0,0,2015,11,17,Friday
11/6/2015 18:00,2015-11-06,18:00,0,0,1,2,0,0,0,0,2015,11,18,Friday
11/6/2015 19:00,2015-11-06,19:00,0,1.33,0,1,0,0,0,0,2015,11,19,Friday
11/6/2015 20:00,2015-11-06,20:00,0,1.066,0,2.525,1,0,0,0,2015,11,20,Friday
11/6/2015 21:00,2015-11-06,21:00,0,2,0,0.5,0,0,1,0,2015,11,21,Friday
11/6/2015 22:00,2015-11-06,22:00,0,0,0,0,0,0,0,0,2015,11,22,Friday
11/6/2015 23:00,2015-11-06,23:00,0,0,0,0,0,0,0,0,2015,11,23,Friday
11/7/2015 0:00,2015-11-07,00:00,0,0,0,0,0,0,0,0,2015,11,0,Saturday
11/7/2015 1:00,2015-11-07,01:00,0,0,0,0,0,0,0,0,2015,11,1,Saturday
11/7/2015 2:00,2015-11-07,02:00,0,0,0,0,0,0,0,0,2015,11,2,Saturday
11/7/2015 3:00,2015-11-07,03:00,0,0,0,0,0,0,0,0,2015,11,3,Saturday
11/7/2015 4:00,2015-11-07,04:00,0,0,0,0,0,0,0,0,2015,11,4,Saturday
11/7/2015 5:00,2015-11-07,05:00,0,0,0,0,0,0,0,0,2015,11,5,Saturday
11/7/2015 6:00,2015-11-07,06:00,0,0,0,0,0,0,0,0,2015,11,6,Saturday
11/7/2015 7:00,2015-11-07,07:00,0,0,0,0,0,0,0,0,2015,11,7,Saturday
11/7/2015 8:00,2015-11-07,08:00,0,0,0,6,0,0,0,0,2015,11,8,Saturday
11/7/2015 9:00,2015-11-07,09:00,0,0.68,1,4.5,0,0,0,0,2015,11,9,Saturday
11/7/2015 10:00,2015-11-07,10:00,1,0,0,2,0,1,0,0,2015,11,10,Saturday
11/7/2015 11:00,2015-11-07,11:00,1,0.34,0.8,8,1,0,1,0,2015,11,11,Saturday
11/7/2015 12:00,2015-11-07,12:00,0,0.07,0,1,9,0,5,1,2015,11,12,Saturday
11/7/2015 13:00,2015-11-07,13:00,0,1.34,0,10,2,0,0,0,2015,11,13,Saturday
11/7/2015 14:00,2015-11-07,14:00,1,0.68,1,1,0,0,0,0,2015,11,14,Saturday
11/7/2015 15:00,2015-11-07,15:00,0,0,1,0,0,0,0,0,2015,11,15,Saturday
11/7/2015 16:00,2015-11-07,16:00,0,0,0,2,0,0,0,0,2015,11,16,Saturday
11/7/2015 17:00,2015-11-07,17:00,0,0,0,1,0,0,0,0,2015,11,17,Saturday
11/7/2015 18:00,2015-11-07,18:00,1,0,0,6,3,0,0,0,2015,11,18,Saturday
11/7/2015 19:00,2015-11-07,19:00,0,0,0,8.4,0,0,0,0,2015,11,19,Saturday
11/7/2015 20:00,2015-11-07,20:00,0,0,1,20,0,0,0,0,2015,11,20,Saturday
11/7/2015 21:00,2015-11-07,21:00,0,0,0,0,0,0,0,0,2015,11,21,Saturday
11/7/2015 22:00,2015-11-07,22:00,0,0,0,0,0,0,0,0,2015,11,22,Saturday
11/7/2015 23:00,2015-11-07,23:00,0,0,0,0,0,0,0,0,2015,11,23,Saturday
11/8/2015 0:00,2015-11-08,00:00,0,0,0,0,0,0,0,0,2015,11,0,Sunday
11/8/2015 1:00,2015-11-08,01:00,0,0,0,0,0,0,0,0,2015,11,1,Sunday
11/8/2015 2:00,2015-11-08,02:00,0,0,0,0,0,0,0,0,2015,11,2,Sunday
11/8/2015 3:00,2015-11-08,03:00,0,0,0,0,0,0,0,0,2015,11,3,Sunday
11/8/2015 4:00,2015-11-08,04:00,0,0,0,0,0,0,0,0,2015,11,4,Sunday
11/8/2015 5:00,2015-11-08,05:00,0,0,0,0,0,0,0,0,2015,11,5,Sunday
11/8/2015 6:00,2015-11-08,06:00,0,0,0,0,0,0,0,0,2015,11,6,Sunday
11/8/2015 7:00,2015-11-08,07:00,0,0,0,0,0,0,0,0,2015,11,7,Sunday
11/8/2015 8:00,2015-11-08,08:00,0,0,0,1,0,0,0,0,2015,11,8,Sunday
11/8/2015 9:00,2015-11-08,09:00,0,0,1,0.2,1,0,0,0,2015,11,9,Sunday
11/8/2015 10:00,2015-11-08,10:00,0,0,0,1,0,0,0,0,2015,11,10,Sunday
11/8/2015 11:00,2015-11-08,11:00,2,0.34,0.4,1,1,0,0,0,2015,11,11,Sunday
11/8/2015 12:00,2015-11-08,12:00,0,0,1,2,1,0,0,0,2015,11,12,Sunday
11/8/2015 13:00,2015-11-08,13:00,0,0,0,1,0,0,0,0,2015,11,13,Sunday
11/8/2015 14:00,2015-11-08,14:00,0,0,0,5.4,3,0,0,0,2015,11,14,Sunday
11/8/2015 15:00,2015-11-08,15:00,0,1,0,2,1,0,7,0,2015,11,15,Sunday
11/8/2015 16:00,2015-11-08,16:00,0,1,1,10,0,0,5,0,2015,11,16,Sunday
11/8/2015 17:00,2015-11-08,17:00,0,1,2.3,5,0,0,0,0,2015,11,17,Sunday
11/8/2015 18:00,2015-11-08,18:00,0.33,0.33,0,4,0,0,1,0,2015,11,18,Sunday
11/8/2015 19:00,2015-11-08,19:00,4,0,1.5,3,0,0,0,0,2015,11,19,Sunday
11/8/2015 20:00,2015-11-08,20:00,0,0,0,13,0,0,0,1,2015,11,20,Sunday
11/8/2015 21:00,2015-11-08,21:00,0,0,0,0,0,0,0,0,2015,11,21,Sunday
11/8/2015 22:00,2015-11-08,22:00,0,0,0,0,0,0,0,0,2015,11,22,Sunday
11/8/2015 23:00,2015-11-08,23:00,0,0,0,0,0,0,0,0,2015,11,23,Sunday
11/9/2015 0:00,2015-11-09,00:00,0,0,0,0,0,0,0,0,2015,11,0,Monday
11/9/2015 1:00,2015-11-09,01:00,0,0,0,0,0,0,0,0,2015,11,1,Monday
11/9/2015 2:00,2015-11-09,02:00,0,0,0,0,0,0,0,0,2015,11,2,Monday
11/9/2015 3:00,2015-11-09,03:00,0,0,0,0,0,0,0,0,2015,11,3,Monday
11/9/2015 4:00,2015-11-09,04:00,0,0,0,0,0,0,0,0,2015,11,4,Monday
11/9/2015 5:00,2015-11-09,05:00,0,0,0,0,0,0,0,0,2015,11,5,Monday
11/9/2015 6:00,2015-11-09,06:00,0,0,0,0,0,0,0,0,2015,11,6,Monday
11/9/2015 7:00,2015-11-09,07:00,0,0,0,0,0,0,0,0,2015,11,7,Monday
11/9/2015 8:00,2015-11-09,08:00,0,1,1,0,0,0,0,1,2015,11,8,Monday
11/9/2015 9:00,2015-11-09,09:00,1,1,0,0,0,0,0,0,2015,11,9,Monday
11/9/2015 10:00,2015-11-09,10:00,0,1,0,0.25,1,0,0,0,2015,11,10,Monday
11/9/2015 11:00,2015-11-09,11:00,0.33,1,0,5.2,0,0,0,0,2015,11,11,Monday
11/9/2015 12:00,2015-11-09,12:00,1,0,0,0,0,0,0,0,2015,11,12,Monday
11/9/2015 13:00,2015-11-09,13:00,0,0,1.2,0.3,0,0,0,0,2015,11,13,Monday
11/9/2015 14:00,2015-11-09,14:00,0,0,0,2,1,0,0,0,2015,11,14,Monday
11/9/2015 15:00,2015-11-09,15:00,0,1,0,0,0,0,0,0,2015,11,15,Monday
11/9/2015 16:00,2015-11-09,16:00,0,0,0,13,0,0,7,0,2015,11,16,Monday
11/9/2015 17:00,2015-11-09,17:00,0,0,0,9,0,1,0,0,2015,11,17,Monday
11/9/2015 18:00,2015-11-09,18:00,0,0,0,1,0,0,0,0,2015,11,18,Monday
11/9/2015 19:00,2015-11-09,19:00,1.33,0,0,4,0,0,0,0,2015,11,19,Monday
11/9/2015 20:00,2015-11-09,20:00,0,0.198,0,4,1,0,5,0,2015,11,20,Monday
11/9/2015 21:00,2015-11-09,21:00,0,1,2,2,0,0,0,0,2015,11,21,Monday
11/9/2015 22:00,2015-11-09,22:00,0,0,0,0,0,0,0,0,2015,11,22,Monday
11/9/2015 23:00,2015-11-09,23:00,0,0,0,0,0,0,0,0,2015,11,23,Monday
11/10/2015 0:00,2015-11-10,00:00,0,0,0,0,0,0,0,0,2015,11,0,Tuesday
11/10/2015 1:00,2015-11-10,01:00,0,0,0,0,0,0,0,0,2015,11,1,Tuesday
11/10/2015 2:00,2015-11-10,02:00,0,0,0,0,0,0,0,0,2015,11,2,Tuesday
11/10/2015 3:00,2015-11-10,03:00,0,0,0,0,0,0,0,0,2015,11,3,Tuesday
11/10/2015 4:00,2015-11-10,04:00,0,0,0,0,0,0,0,0,2015,11,4,Tuesday
11/10/2015 5:00,2015-11-10,05:00,0,0,0,0,0,0,0,0,2015,11,5,Tuesday
11/10/2015 6:00,2015-11-10,06:00,0,0,0,0,0,0,0,0,2015,11,6,Tuesday
11/10/2015 7:00,2015-11-10,07:00,0,0,0,0,0,0,0,0,2015,11,7,Tuesday
11/10/2015 8:00,2015-11-10,08:00,0,1,1,1,1,0,0,0,2015,11,8,Tuesday
11/10/2015 9:00,2015-11-10,09:00,0,0.759,1,3,1,0,4,0,2015,11,9,Tuesday
11/10/2015 10:00,2015-11-10,10:00,0,0,1,3,2,0,0,0,2015,11,10,Tuesday
11/10/2015 11:00,2015-11-10,11:00,0,0,0,1,0,0,0,0,2015,11,11,Tuesday
11/10/2015 12:00,2015-11-10,12:00,0.33,2,0,9,0,0,0,1,2015,11,12,Tuesday
11/10/2015 13:00,2015-11-10,13:00,0,0.34,0,1,2,0,0,0,2015,11,13,Tuesday
11/10/2015 14:00,2015-11-10,14:00,1,0,0,4,2,0,0,0,2015,11,14,Tuesday
11/10/2015 15:00,2015-11-10,15:00,2,0,2,7,0,0,0,0,2015,11,15,Tuesday
11/10/2015 16:00,2015-11-10,16:00,1,0.34,1,1,0,0,0,0,2015,11,16,Tuesday
11/10/2015 17:00,2015-11-10,17:00,0,0,1,1,0,0,0,1,2015,11,17,Tuesday
11/10/2015 18:00,2015-11-10,18:00,0,1.34,1,2,0,0,0,0,2015,11,18,Tuesday
11/10/2015 19:00,2015-11-10,19:00,1,0,1,1,0,0,5,0,2015,11,19,Tuesday
11/10/2015 20:00,2015-11-10,20:00,0,1.033,1,5.2,0,0,0,0,2015,11,20,Tuesday
11/10/2015 21:00,2015-11-10,21:00,1,0.67,0,2,0,0,0,0,2015,11,21,Tuesday
11/10/2015 22:00,2015-11-10,22:00,0,0,0,0,0,0,0,0,2015,11,22,Tuesday
11/10/2015 23:00,2015-11-10,23:00,0,0,0,0,0,0,0,0,2015,11,23,Tuesday
11/11/2015 0:00,2015-11-11,00:00,0,0,0,0,0,0,0,0,2015,11,0,Wednesday
11/11/2015 1:00,2015-11-11,01:00,0,0,0,0,0,0,0,0,2015,11,1,Wednesday
11/11/2015 2:00,2015-11-11,02:00,0,0,0,0,0,0,0,0,2015,11,2,Wednesday
11/11/2015 3:00,2015-11-11,03:00,0,0,0,0,0,0,0,0,2015,11,3,Wednesday
11/11/2015 4:00,2015-11-11,04:00,0,0,0,0,0,0,0,0,2015,11,4,Wednesday
11/11/2015 5:00,2015-11-11,05:00,0,0,0,0,0,0,0,0,2015,11,5,Wednesday
11/11/2015 6:00,2015-11-11,06:00,0,0,0,0,0,0,0,0,2015,11,6,Wednesday
11/11/2015 7:00,2015-11-11,07:00,0,0,0,0,0,0,0,0,2015,11,7,Wednesday
11/11/2015 8:00,2015-11-11,08:00,0,1,1,0,0,0,0,0,2015,11,8,Wednesday
11/11/2015 9:00,2015-11-11,09:00,1.33,0,1,1,0,0,2,0,2015,11,9,Wednesday
11/11/2015 10:00,2015-11-11,10:00,0,0,1,1,1,0,0,0,2015,11,10,Wednesday
11/11/2015 11:00,2015-11-11,11:00,0,0,1,4,2,0,0,0,2015,11,11,Wednesday
11/11/2015 12:00,2015-11-11,12:00,1,0.34,0,4,0,0,0,0,2015,11,12,Wednesday
11/11/2015 13:00,2015-11-11,13:00,0,0,0,1,0,0,10,1,2015,11,13,Wednesday
11/11/2015 14:00,2015-11-11,14:00,1,1,2,1,0,0,0,0,2015,11,14,Wednesday
11/11/2015 15:00,2015-11-11,15:00,0.33,0,0.2,2,0,0,0,0,2015,11,15,Wednesday
11/11/2015 16:00,2015-11-11,16:00,4,0,0.5,9,0,0,0,0,2015,11,16,Wednesday
11/11/2015 17:00,2015-11-11,17:00,0,1,0,19,0,0,0,0,2015,11,17,Wednesday
11/11/2015 18:00,2015-11-11,18:00,1,0,0,2,0,0,0,0,2015,11,18,Wednesday
11/11/2015 19:00,2015-11-11,19:00,1,0,0.5,0,1,0,0,1,2015,11,19,Wednesday
11/11/2015 20:00,2015-11-11,20:00,0,1,0,10,0,0,0,1,2015,11,20,Wednesday
11/11/2015 21:00,2015-11-11,21:00,0,1,0,6,0,0,0,0,2015,11,21,Wednesday
11/11/2015 22:00,2015-11-11,22:00,0,0,0,0,0,0,0,0,2015,11,22,Wednesday
11/11/2015 23:00,2015-11-11,23:00,0,0,0,0,0,0,0,0,2015,11,23,Wednesday
11/12/2015 0:00,2015-11-12,00:00,0,0,0,0,0,0,0,0,2015,11,0,Thursday
11/12/2015 1:00,2015-11-12,01:00,0,0,0,0,0,0,0,0,2015,11,1,Thursday
11/12/2015 2:00,2015-11-12,02:00,0,0,0,0,0,0,0,0,2015,11,2,Thursday
11/12/2015 3:00,2015-11-12,03:00,0,0,0,0,0,0,0,0,2015,11,3,Thursday
11/12/2015 4:00,2015-11-12,04:00,0,0,0,0,0,0,0,0,2015,11,4,Thursday
11/12/2015 5:00,2015-11-12,05:00,0,0,0,0,0,0,0,0,2015,11,5,Thursday
11/12/2015 6:00,2015-11-12,06:00,0,0,0,0,0,0,0,0,2015,11,6,Thursday
11/12/2015 7:00,2015-11-12,07:00,0,0,0,0,0,0,0,0,2015,11,7,Thursday
11/12/2015 8:00,2015-11-12,08:00,0,0,0,0.2,0,0,0,0,2015,11,8,Thursday
11/12/2015 9:00,2015-11-12,09:00,0,0,0,0.3,0,0,0,0,2015,11,9,Thursday
11/12/2015 10:00,2015-11-12,10:00,0,0,1,0,2,0,0,0,2015,11,10,Thursday
11/12/2015 11:00,2015-11-12,11:00,1,0,1,1,1,0,0,0,2015,11,11,Thursday
11/12/2015 12:00,2015-11-12,12:00,1,0,0.6,2,5,0,0,0,2015,11,12,Thursday
11/12/2015 13:00,2015-11-12,13:00,0,0,1,0.5,0,0,0,0,2015,11,13,Thursday
11/12/2015 14:00,2015-11-12,14:00,0,2.33,0,1,1,0,20,0,2015,11,14,Thursday
11/12/2015 15:00,2015-11-12,15:00,2,0,2,1,0,0,0,0,2015,11,15,Thursday
11/12/2015 16:00,2015-11-12,16:00,0,1,0.2,3,1,0,0,0,2015,11,16,Thursday
11/12/2015 17:00,2015-11-12,17:00,0,1,0.2,1,0,0,0,0,2015,11,17,Thursday
11/12/2015 18:00,2015-11-12,18:00,0,0,0,0,1,0,0,0,2015,11,18,Thursday
11/12/2015 19:00,2015-11-12,19:00,1,0,0,2,0,0,0,0,2015,11,19,Thursday
11/12/2015 20:00,2015-11-12,20:00,1,0,0,7,0,0,0,0,2015,11,20,Thursday
11/12/2015 21:00,2015-11-12,21:00,0,0,0,5,0,0,0,0,2015,11,21,Thursday
11/12/2015 22:00,2015-11-12,22:00,0,0,0,0,0,0,0,0,2015,11,22,Thursday
11/12/2015 23:00,2015-11-12,23:00,0,0,0,0,0,0,0,0,2015,11,23,Thursday
11/13/2015 0:00,2015-11-13,00:00,0,0,0,0,0,0,0,0,2015,11,0,Friday
11/13/2015 1:00,2015-11-13,01:00,0,0,0,0,0,0,0,0,2015,11,1,Friday
11/13/2015 2:00,2015-11-13,02:00,0,0,0,0,0,0,0,0,2015,11,2,Friday
11/13/2015 3:00,2015-11-13,03:00,0,0,0,0,0,0,0,0,2015,11,3,Friday
11/13/2015 4:00,2015-11-13,04:00,0,0,0,0,0,0,0,0,2015,11,4,Friday
11/13/2015 5:00,2015-11-13,05:00,0,0,0,0,0,0,0,0,2015,11,5,Friday
11/13/2015 6:00,2015-11-13,06:00,0,0,0,0,0,0,0,0,2015,11,6,Friday
11/13/2015 7:00,2015-11-13,07:00,0,0,0,0,0,0,0,0,2015,11,7,Friday
11/13/2015 8:00,2015-11-13,08:00,0,0,0,1,4,0,0,0,2015,11,8,Friday
11/13/2015 9:00,2015-11-13,09:00,0,0,0,0,1,0,0,0,2015,11,9,Friday
11/13/2015 10:00,2015-11-13,10:00,1,1,0,1,0,0,0,0,2015,11,10,Friday
11/13/2015 11:00,2015-11-13,11:00,2,0,0,0,0,0,0,0,2015,11,11,Friday
11/13/2015 12:00,2015-11-13,12:00,0,0,0,1,3,0,0,0,2015,11,12,Friday
11/13/2015 13:00,2015-11-13,13:00,1,0,1,1,0,0,0,0,2015,11,13,Friday
11/13/2015 14:00,2015-11-13,14:00,0,0,0,1,0,0,0,0,2015,11,14,Friday
11/13/2015 15:00,2015-11-13,15:00,0,0,0,4,1,0,0,0,2015,11,15,Friday
11/13/2015 16:00,2015-11-13,16:00,1,0,0,1,0,0,0,0,2015,11,16,Friday
11/13/2015 17:00,2015-11-13,17:00,0,0,0,6,0,0,0,0,2015,11,17,Friday
11/13/2015 18:00,2015-11-13,18:00,0,0,0,1,1,0,0,0,2015,11,18,Friday
11/13/2015 19:00,2015-11-13,19:00,0,1.34,1,3,0,0,0,0,2015,11,19,Friday
11/13/2015 20:00,2015-11-13,20:00,0,0,0,0,2,0,0,0,2015,11,20,Friday
11/13/2015 21:00,2015-11-13,21:00,0,0.1,0,2,1,0,0,0,2015,11,21,Friday
11/13/2015 22:00,2015-11-13,22:00,0,0,0,0,0,0,0,0,2015,11,22,Friday
11/13/2015 23:00,2015-11-13,23:00,0,0,0,0,0,0,0,0,2015,11,23,Friday
11/14/2015 0:00,2015-11-14,00:00,0,0,0,0,0,0,0,0,2015,11,0,Saturday
11/14/2015 1:00,2015-11-14,01:00,0,0,0,0,0,0,0,0,2015,11,1,Saturday
11/14/2015 2:00,2015-11-14,02:00,0,0,0,0,0,0,0,0,2015,11,2,Saturday
11/14/2015 3:00,2015-11-14,03:00,0,0,0,0,0,0,0,0,2015,11,3,Saturday
11/14/2015 4:00,2015-11-14,04:00,0,0,0,0,0,0,0,0,2015,11,4,Saturday
11/14/2015 5:00,2015-11-14,05:00,0,0,0,0,0,0,0,0,2015,11,5,Saturday
11/14/2015 6:00,2015-11-14,06:00,0,0,0,0,0,0,0,0,2015,11,6,Saturday
11/14/2015 7:00,2015-11-14,07:00,0,0,1,0,1,0,0,0,2015,11,7,Saturday
11/14/2015 8:00,2015-11-14,08:00,0,0,0,0,0,0,0,0,2015,11,8,Saturday
11/14/2015 9:00,2015-11-14,09:00,0,0,0,0,0,0,0,0,2015,11,9,Saturday
